id;zip;bfsnr;name;canton_id;district_id;planning_region_id;mountain_region_id;ase;greater_region_id;language_region_id;ms_region_id;job_market_region_id;agglomeration_id;metropole_region_id;tourism_region_id;municipal_size_class_id;urban_character_id;agglomeration_size_class_id;is_town;degurba_id;municipal_type22_id;municipal_type9_id;ms_region_typology_id;alternate_names;lat;long;lv03_easting;lv03_northing;noise_level;steuerfuss_gde;steuerfuss_kanton
2088;3965;6235;Chippis;23;2311;2305;4;0;1;2;98;3;6248;9;11;7;2;5;0;2;12;2;10;[];46.2805414;7.5406261;607860.900523428;125463.101691081;47.9042663891779;1.2;1
2135;3997;6052;Bellwald;23;2304;2301;4;1;1;1;94;3;0;0;11;8;0;0;0;3;7;5;13;[];46.42566935;8.15965197133812;655424.131279733;141845.79750167;43.7232049947971;1.3;1
3141;6374;1508;Oberdorf (NW);7;700;701;4;0;6;1;35;14;1509;9;4;6;6;0;0;2;13;2;9;[];46.9439481;8.39926269018135;673136.090330442;199654.158281043;40.6971904266389;1.85;2.66
3135;6370;1508;Oberdorf (NW);7;700;701;4;0;6;1;35;14;1509;9;4;6;6;0;0;2;13;2;9;[];46.9439481;8.39926269018135;673136.090330442;199654.158281043;40.6971904266389;1.85;2.66
3147;6382;1508;Oberdorf (NW);7;700;701;4;0;6;1;35;14;1509;9;4;6;6;0;0;2;13;2;9;[];46.9439481;8.39926269018135;673136.090330442;199654.158281043;40.6971904266389;1.85;2.66
3149;6383;1508;Oberdorf (NW);7;700;701;4;0;6;1;35;14;1509;9;4;6;6;0;0;2;13;2;9;[];46.9439481;8.39926269018135;673136.090330442;199654.158281043;40.6971904266389;1.85;2.66
1274;2843;6704;Châtillon (JU);26;2601;2601;3;1;2;2;106;6;0;0;8;8;4;5;0;3;16;7;9;[];47.3275306;7.3437721;592829.417860549;241855.620044866;41.9958376690947;1.85;2.85
1834;3619;924;Eriz;2;247;213;4;0;2;1;20;7;0;0;7;8;5;0;0;3;21;9;8;[];46.78758;7.798843;627504.344693958;181886.456461922;31.7783558792924;1.85;3.06
2990;6197;924;Eriz;2;247;213;4;0;2;1;20;7;0;0;7;8;5;0;0;3;21;9;8;[];46.78758;7.798843;627504.344693958;181886.456461922;31.7783558792924;1.85;3.06
1824;3616;924;Eriz;2;247;213;4;0;2;1;20;7;0;0;7;8;5;0;0;3;21;9;8;["Schwarzenegg"];46.78758;7.798843;627504.344693958;181886.456461922;31.7783558792924;1.85;3.06
1528;3207;662;Ferenbalm;2;246;219;0;0;2;1;42;4;0;0;6;7;4;2;0;3;15;7;11;[];46.9488327;7.2109008;582662.951619167;199775.020146059;34.9781477627471;1.85;3.06
1526;3206;662;Ferenbalm;2;246;219;0;0;2;1;42;4;0;0;6;7;4;2;0;3;15;7;11;[];46.9488327;7.2109008;582662.951619167;199775.020146059;34.9781477627471;1.85;3.06
1523;3205;662;Ferenbalm;2;246;219;0;0;2;1;42;4;0;0;6;7;4;2;0;3;15;7;11;["Gümmenen"];46.9488327;7.2109008;582662.951619167;199775.020146059;34.9781477627471;1.85;3.06
1501;3177;662;Ferenbalm;2;246;219;0;0;2;1;42;4;0;0;6;7;4;2;0;3;15;7;11;[];46.9488327;7.2109008;582662.951619167;199775.020146059;34.9781477627471;1.85;3.06
1971;3804;579;Habkern;2;250;216;4;1;2;1;23;7;0;0;7;8;0;0;0;3;21;9;10;[];46.7276046;7.8646663;632566.553133125;175244.447511701;39.3642039542144;1.85;3.06
1694;3429;410;Höchstetten;2;245;207;0;0;2;1;16;7;0;0;6;8;0;0;0;3;19;8;9;[];47.1431552;7.6322713;614688.105502767;221370.954103244;52.309375;1.85;3.06
1108;2515;726;Plateau de Diesse;2;241;205;3;1;2;2;14;6;0;0;8;6;5;0;0;3;17;6;12;[];47.11366305;7.12448679511458;576157.942866826;218121.913928662;40.267429760666;1.85;3.06
1111;2517;726;Plateau de Diesse;2;241;205;3;1;2;2;14;6;0;0;8;6;5;0;0;3;17;6;12;[];47.11366305;7.12448679511458;576157.942866826;218121.913928662;40.267429760666;1.85;3.06
1118;2523;726;Plateau de Diesse;2;241;205;3;1;2;2;14;6;0;0;8;6;5;0;0;3;17;6;12;[];47.11366305;7.12448679511458;576157.942866826;218121.913928662;40.267429760666;1.85;3.06
1109;2516;726;Plateau de Diesse;2;241;205;3;1;2;2;14;6;0;0;8;6;5;0;0;3;17;6;12;["Lamboing"];47.11366305;7.12448679511458;576157.942866826;218121.913928662;40.267429760666;1.85;3.06
1434;3099;880;Rüeggisberg;2;246;219;4;1;2;1;19;7;0;0;6;7;0;0;0;3;21;9;14;[];46.8214813;7.43971;600082.047455878;185592.254942334;37.9365244536941;1.85;3.06
1422;3087;880;Rüeggisberg;2;246;219;4;1;2;1;19;7;0;0;6;7;0;0;0;3;21;9;14;[];46.8214813;7.43971;600082.047455878;185592.254942334;37.9365244536941;1.85;3.06
1424;3088;880;Rüeggisberg;2;246;219;4;1;2;1;19;7;0;0;6;7;0;0;0;3;21;9;14;[];46.8214813;7.43971;600082.047455878;185592.254942334;37.9365244536941;1.85;3.06
1425;3089;880;Rüeggisberg;2;246;219;4;1;2;1;19;7;0;0;6;7;0;0;0;3;21;9;14;[];46.8214813;7.43971;600082.047455878;185592.254942334;37.9365244536941;1.85;3.06
1469;3132;880;Rüeggisberg;2;246;219;4;1;2;1;19;7;0;0;6;7;0;0;0;3;21;9;14;[];46.8214813;7.43971;600082.047455878;185592.254942334;37.9365244536941;1.85;3.06
1484;3154;880;Rüeggisberg;2;246;219;4;1;2;1;19;7;0;0;6;7;0;0;0;3;21;9;14;[];46.8214813;7.43971;600082.047455878;185592.254942334;37.9365244536941;1.85;3.06
1486;3155;880;Rüeggisberg;2;246;219;4;1;2;1;19;7;0;0;6;7;0;0;0;3;21;9;14;[];46.8214813;7.43971;600082.047455878;185592.254942334;37.9365244536941;1.85;3.06
1688;3425;423;Willadingen;2;245;207;0;0;2;1;16;7;0;0;6;8;0;0;0;3;15;7;9;[];47.1457379;7.6151653;613389.935605392;221654.998952847;43.7544224765869;1.85;3.06
1740;3474;424;Wynigen;2;245;207;4;0;2;1;16;7;0;0;6;6;0;0;0;3;20;8;9;[];47.1075375;7.6685431;617450.99200482;217418.580800396;45.5416666666667;1.85;3.06
1738;3472;424;Wynigen;2;245;207;4;0;2;1;16;7;0;0;6;6;0;0;0;3;20;8;9;[];47.1075375;7.6685431;617450.99200482;217418.580800396;45.5416666666667;1.85;3.06
1729;3464;424;Wynigen;2;245;207;4;0;2;1;16;7;0;0;6;6;0;0;0;3;20;8;9;["Schmidigen-Mühleweg"];47.1075375;7.6685431;617450.99200482;217418.580800396;45.5416666666667;1.85;3.06
1478;3150;855;Schwarzenburg;2;246;219;4;1;2;1;19;7;0;0;6;5;4;2;0;3;4;6;14;[];46.8179164;7.3411883;592563.392371035;185200.620486459;49.796875;1.86;3.06
1476;3148;855;Schwarzenburg;2;246;219;4;1;2;1;19;7;0;0;6;5;4;2;0;3;4;6;14;[];46.8179164;7.3411883;592563.392371035;185200.620486459;49.796875;1.86;3.06
1480;3152;855;Schwarzenburg;2;246;219;4;1;2;1;19;7;0;0;6;5;4;2;0;3;4;6;14;[];46.8179164;7.3411883;592563.392371035;185200.620486459;49.796875;1.86;3.06
1483;3154;855;Schwarzenburg;2;246;219;4;1;2;1;19;7;0;0;6;5;4;2;0;3;4;6;14;[];46.8179164;7.3411883;592563.392371035;185200.620486459;49.796875;1.86;3.06
1491;3157;855;Schwarzenburg;2;246;219;4;1;2;1;19;7;0;0;6;5;4;2;0;3;4;6;14;[];46.8179164;7.3411883;592563.392371035;185200.620486459;49.796875;1.86;3.06
1510;3183;855;Schwarzenburg;2;246;219;4;1;2;1;19;7;0;0;6;5;4;2;0;3;4;6;14;[];46.8179164;7.3411883;592563.392371035;185200.620486459;49.796875;1.86;3.06
1728;3463;959;Walterswil (BE);2;244;206;4;1;2;1;15;9;0;0;6;8;0;0;0;3;21;9;11;[];47.1053604;7.77340312084768;625411.204070088;217205.183539461;42.3954214360042;1.86;3.06
1732;3464;959;Walterswil (BE);2;244;206;4;1;2;1;15;9;0;0;6;8;0;0;0;3;21;9;11;[];47.1053604;7.77340312084768;625411.204070088;217205.183539461;42.3954214360042;1.86;3.06
2543;4942;959;Walterswil (BE);2;244;206;4;1;2;1;15;9;0;0;6;8;0;0;0;3;21;9;11;[];47.1053604;7.77340312084768;625411.204070088;217205.183539461;42.3954214360042;1.86;3.06
2546;4943;959;Walterswil (BE);2;244;206;4;1;2;1;15;9;0;0;6;8;0;0;0;3;21;9;11;[];47.1053604;7.77340312084768;625411.204070088;217205.183539461;42.3954214360042;1.86;3.06
1855;3631;770;Stocken-Höfen;2;247;213;4;0;2;1;20;7;0;0;7;8;4;4;0;3;16;7;8;[];46.7115592;7.5668343;609802.840702441;173380.543867747;38.321540062435;1.87;3.06
1856;3632;770;Stocken-Höfen;2;247;213;4;0;2;1;20;7;0;0;7;8;4;4;0;3;16;7;8;[];46.7115592;7.5668343;609802.840702441;173380.543867747;38.321540062435;1.87;3.06
1530;3207;671;Wileroltigen;2;246;219;1;0;2;1;42;4;0;0;6;8;0;0;0;3;21;9;11;[];46.9707682;7.2387144;584786.606908795;202207.77456339;43.741935483871;1.87;3.06
1964;3800;577;Gsteigwiler;2;250;216;4;1;2;1;23;7;581;9;7;8;0;0;0;2;14;4;10;[];46.6536378;7.874646;633375.131951962;167026.24849452;42.3714880332986;1.88;3.06
1976;3813;577;Gsteigwiler;2;250;216;4;1;2;1;23;7;581;9;7;8;0;0;0;2;14;4;10;[];46.6536378;7.874646;633375.131951962;167026.24849452;42.3714880332986;1.88;3.06
1978;3814;577;Gsteigwiler;2;250;216;4;1;2;1;23;7;581;9;7;8;0;0;0;2;14;4;10;[];46.6536378;7.874646;633375.131951962;167026.24849452;42.3714880332986;1.88;3.06
1772;3532;629;Oberhünigen;2;246;219;4;0;2;1;18;7;0;0;6;8;0;0;0;3;21;9;3;[];46.8796454;7.6630774;617108.588610899;192082.652126585;30.1841831425598;1.88;3.06
1775;3533;629;Oberhünigen;2;246;219;4;0;2;1;18;7;0;0;6;8;0;0;0;3;21;9;3;[];46.8796454;7.6630774;617108.588610899;192082.652126585;30.1841831425598;1.88;3.06
1748;3504;629;Oberhünigen;2;246;219;4;0;2;1;18;7;0;0;6;8;0;0;0;3;21;9;3;[];46.8796454;7.6630774;617108.588610899;192082.652126585;30.1841831425598;1.88;3.06
1898;3673;629;Oberhünigen;2;246;219;4;0;2;1;18;7;0;0;6;8;0;0;0;3;21;9;3;[];46.8796454;7.6630774;617108.588610899;192082.652126585;30.1841831425598;1.88;3.06
1715;3453;958;Trachselwald;2;245;207;4;0;2;1;16;7;0;0;6;8;0;0;0;3;21;9;9;[];47.0167827;7.7386149;622808.18994422;207347.244768132;36.0489073881374;1.88;3.06
1721;3456;958;Trachselwald;2;245;207;4;0;2;1;16;7;0;0;6;8;0;0;0;3;21;9;9;[];47.0167827;7.7386149;622808.18994422;207347.244768132;36.0489073881374;1.88;3.06
1797;3551;958;Trachselwald;2;245;207;4;0;2;1;16;7;0;0;6;8;0;0;0;3;21;9;9;[];47.0167827;7.7386149;622808.18994422;207347.244768132;36.0489073881374;1.88;3.06
1777;3534;605;Bowil;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;[];46.8929537;7.6950678;619542.247909992;193569.542923746;46.3860561914672;1.89;3.06
1786;3538;605;Bowil;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;[];46.8929537;7.6950678;619542.247909992;193569.542923746;46.3860561914672;1.89;3.06
1896;3673;605;Bowil;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;[];46.8929537;7.6950678;619542.247909992;193569.542923746;46.3860561914672;1.89;3.06
1767;3531;605;Bowil;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;[];46.8929537;7.6950678;619542.247909992;193569.542923746;46.3860561914672;1.89;3.06
1773;3533;605;Bowil;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;[];46.8929537;7.6950678;619542.247909992;193569.542923746;46.3860561914672;1.89;3.06
1844;3625;927;Heiligenschwendi;2;247;213;4;0;2;1;20;7;0;0;7;8;4;4;0;3;7;5;8;[];46.750388;7.68459;618793.445781034;177718.350074938;38.1259105098855;1.89;3.06
1837;3622;931;Homberg;2;247;213;4;0;2;1;20;7;0;0;7;8;4;4;0;3;21;9;8;[];46.775266;7.682735;618643.080693608;180483.485072933;37.955254942768;1.89;3.06
1841;3624;931;Homberg;2;247;213;4;0;2;1;20;7;0;0;7;8;4;4;0;3;21;9;8;["Goldiwil (Thun)"];46.775266;7.682735;618643.080693608;180483.485072933;37.955254942768;1.89;3.06
1687;3425;413;Koppigen;2;245;207;0;0;2;1;16;7;0;0;6;6;0;0;0;3;17;6;9;[];47.1347112;7.6003107;612265.727837237;220426.688881786;48.984375;1.89;3.06
1542;3225;498;Müntschemier;2;243;217;0;0;2;1;12;7;0;0;8;7;0;0;0;3;20;8;11;[];46.9961681;7.144203;577605.136595635;205054.247593804;45.503125;1.89;3.06
2523;4919;336;Reisiswil;2;244;206;0;1;2;1;15;9;0;0;6;8;0;0;0;3;21;9;11;[];47.1643499;7.8452952;630834.269239887;223788.992283654;41.090625;1.89;3.06
2473;4704;996;Wolfisberg;2;244;206;3;1;2;1;15;9;0;0;6;8;0;0;0;3;16;7;11;[];47.2729722;7.6612053;616841.938731353;235809.297685149;37.5660770031217;1.89;3.06
2864;6030;1054;Ebikon;3;312;301;4;0;6;1;26;14;1061;9;4;4;2;3;1;2;12;2;6;[];47.0812067;8.338521;668336.723790622;214857.59285974;47.4638743455497;1.9;1.6
2819;6004;1054;Ebikon;3;312;301;4;0;6;1;26;14;1061;9;4;4;2;3;1;2;12;2;6;[];47.0812067;8.338521;668336.723790622;214857.59285974;47.4638743455497;1.9;1.6
2824;6006;1054;Ebikon;3;312;301;4;0;6;1;26;14;1061;9;4;4;2;3;1;2;12;2;6;[];47.0812067;8.338521;668336.723790622;214857.59285974;47.4638743455497;1.9;1.6
2847;6020;1054;Ebikon;3;312;301;4;0;6;1;26;14;1061;9;4;4;2;3;1;2;12;2;6;[];47.0812067;8.338521;668336.723790622;214857.59285974;47.4638743455497;1.9;1.6
2866;6032;1054;Ebikon;3;312;301;4;0;6;1;26;14;1061;9;4;4;2;3;1;2;12;2;6;[];47.0812067;8.338521;668336.723790622;214857.59285974;47.4638743455497;1.9;1.6
2870;6034;1033;Inwil;3;313;301;1;0;6;1;26;14;0;0;4;6;4;3;0;3;16;7;6;[];47.1220031;8.3508443;669219.831049308;219403.63116594;52.7571277719113;1.9;1.6
2877;6038;1033;Inwil;3;313;301;1;0;6;1;26;14;0;0;4;6;4;3;0;3;16;7;6;[];47.1220031;8.3508443;669219.831049308;219403.63116594;52.7571277719113;1.9;1.6
3040;6244;1137;Nebikon;3;315;305;4;0;6;1;28;14;0;0;4;6;0;0;0;2;18;6;14;[];47.18965;7.973802;640558.638899131;226660.134297346;54.1282586027112;1.9;1.6
2856;6026;1037;Rain;3;313;301;1;0;6;1;26;14;0;0;4;6;4;3;0;3;20;8;6;[];47.4351717;9.3102895;741183.570895126;255503.328605649;26.6014568158169;1.9;1.6
2851;6023;1040;Rothenburg;3;313;301;1;0;6;1;26;14;1061;9;4;5;2;3;0;1;12;2;6;[];47.0940041;8.2724174;663301.909028117;216224.761003736;53.9510416666667;1.9;1.6
2858;6026;1040;Rothenburg;3;313;301;1;0;6;1;26;14;1061;9;4;5;2;3;0;1;12;2;6;[];47.0940041;8.2724174;663301.909028117;216224.761003736;53.9510416666667;1.9;1.6
2998;6206;1040;Rothenburg;3;313;301;1;0;6;1;26;14;1061;9;4;5;2;3;0;1;12;2;6;[];47.0940041;8.2724174;663301.909028117;216224.761003736;53.9510416666667;1.9;1.6
1243;2800;6711;Delémont;26;2601;2601;3;1;2;2;106;6;6711;9;8;4;1;5;1;2;3;1;9;[];47.3619609;7.354039;593609.693030845;245682.688325442;57.925341745531;1.9;2.85
1276;2852;6711;Delémont;26;2601;2601;3;1;2;2;106;6;6711;9;8;4;1;5;1;2;3;1;9;[];47.3619609;7.354039;593609.693030845;245682.688325442;57.925341745531;1.9;2.85
1555;3237;491;Brüttelen;2;243;217;0;0;2;1;12;7;0;0;8;8;0;0;0;3;21;9;11;[];47.0229548;7.148366;577932.827140049;208030.88319942;45.9188345473465;1.9;3.06
2550;4952;953;Eriswil;2;244;206;4;1;2;1;15;9;0;0;6;7;0;0;0;3;19;8;11;[];47.0776383;7.8501785;631255.039683639;214150.998968164;44.522372528616;1.9;3.06
1979;3815;578;Gündlischwand;2;250;216;4;1;2;1;23;7;0;0;7;8;0;0;0;3;17;6;10;[];46.6330093;7.9069325;635860.244714692;164747.291164301;47.38125;1.9;3.06
930;1964;6023;Conthey;23;2302;2306;4;0;1;2;99;3;6266;9;11;5;3;4;0;3;12;2;8;[];46.2279796;7.3044209;589645.011003078;119623.878950327;48.210197710718;1.2;1
1532;3208;665;Gurbrü;2;246;219;0;0;2;1;42;4;0;0;6;8;0;0;0;3;21;9;11;[];46.9649783;7.2164888;583093.469545194;201568.691252267;44.378125;1.9;3.06
1533;3210;665;Gurbrü;2;246;219;0;0;2;1;42;4;0;0;6;8;0;0;0;3;21;9;11;[];46.9649783;7.2164888;583093.469545194;201568.691252267;44.378125;1.9;3.06
1693;3429;408;Hellsau;2;245;207;1;0;2;1;16;7;0;0;6;8;0;0;0;3;19;8;9;[];47.1462586;7.6487623;615938.065397039;221719.181371106;52.3444328824142;1.9;3.06
1974;3807;582;Iseltwald;2;250;216;4;1;2;1;23;7;0;0;7;8;5;0;0;3;20;8;10;[];46.7104598;7.9634571;640130.847886913;173384.363571526;44.5202913631634;1.9;3.06
1160;2565;738;Jens;2;243;217;1;0;2;1;13;6;0;0;8;8;4;3;0;3;15;7;7;[];47.0989891;7.2636214;586713.8690864;216457.632426906;49.312174817898;1.9;3.06
1910;3706;585;Leissigen;2;250;216;4;1;2;1;23;7;0;0;7;8;5;0;0;3;17;6;10;[];46.6540687;7.7738604;625660.158088974;167036.297905172;42.9125910509886;1.9;3.06
1787;3538;614;Linden;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;[];46.8484982;7.6771267;618189.999601386;188623.154502486;37.2601456815817;1.9;3.06
1821;3615;614;Linden;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;["Heimenschwand"];46.8484982;7.6771267;618189.999601386;188623.154502486;37.2601456815817;1.9;3.06
1894;3672;614;Linden;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;["Aeschlen"];46.8484982;7.6771267;618189.999601386;188623.154502486;37.2601456815817;1.9;3.06
1897;3673;614;Linden;2;246;219;4;0;2;1;18;7;0;0;6;7;0;0;0;3;19;8;3;[];46.8484982;7.6771267;618189.999601386;188623.154502486;37.2601456815817;1.9;3.06
1134;2536;449;Sauge;2;241;205;3;1;2;2;14;6;371;9;8;8;4;3;0;3;14;4;12;[];47.1880517;7.2926007;588932.37196486;226354.564867523;31.7908428720083;1.9;3.06
1135;2537;449;Sauge;2;241;205;3;1;2;2;14;6;371;9;8;8;4;3;0;3;14;4;12;[];47.1880517;7.2926007;588932.37196486;226354.564867523;31.7908428720083;1.9;3.06
1131;2535;449;Sauge;2;241;205;3;1;2;2;14;6;371;9;8;8;4;3;0;3;14;4;12;["Frinvillier"];47.1880517;7.2926007;588932.37196486;226354.564867523;31.7908428720083;1.9;3.06
2989;6197;906;Schangnau;2;245;207;4;1;2;1;17;7;0;0;6;8;0;0;0;3;21;9;14;[];46.8277309;7.8610673;632231.507092661;186373.509200845;46.3433922996878;1.9;3.06
1147;2556;747;Scheuren;2;242;217;1;0;2;1;13;6;371;9;8;8;4;3;0;2;14;4;7;[];47.1329616;7.3183002;590870.608312569;220226.663380561;46.4306569343066;1.9;3.06
1148;2556;748;Schwadernau;2;242;217;1;0;2;1;13;6;371;9;8;8;2;3;0;2;14;4;7;[];47.1290187;7.3044152;589816.428907822;219790.012339354;49.2925026399155;1.9;3.06
1152;2558;748;Schwadernau;2;242;217;1;0;2;1;13;6;371;9;8;8;2;3;0;2;14;4;7;[];47.1290187;7.3044152;589816.428907822;219790.012339354;49.2925026399155;1.9;3.06
1814;3612;937;Schwendibach;2;247;213;4;0;2;1;20;7;0;0;7;8;4;4;0;2;15;7;8;[];46.769152;7.658443;616789.710759235;179798.355554662;34.3069719042664;1.9;3.06
1842;3624;937;Schwendibach;2;247;213;4;0;2;1;20;7;0;0;7;8;4;4;0;2;15;7;8;[];46.769152;7.658443;616789.710759235;179798.355554662;34.3069719042664;1.9;3.06
1723;3457;960;Wyssachen;2;244;206;4;1;2;1;15;9;0;0;6;7;0;0;0;3;19;8;11;[];47.0833722;7.8241528;629275.390586937;214778.405202313;43.7596253902185;1.9;3.06
2556;4953;960;Wyssachen;2;244;206;4;1;2;1;15;9;0;0;6;7;0;0;0;3;19;8;11;[];47.0833722;7.8241528;629275.390586937;214778.405202313;43.7596253902185;1.9;3.06
2558;4954;960;Wyssachen;2;244;206;4;1;2;1;15;9;0;0;6;7;0;0;0;3;19;8;11;[];47.0833722;7.8241528;629275.390586937;214778.405202313;43.7596253902185;1.9;3.06
1205;2720;444;Sonceboz-Sombeval;2;241;205;3;1;2;2;14;6;0;0;8;7;0;0;0;3;18;6;12;[];47.1967887;7.1705782;579687.620278087;227350.358938002;50.0707596253902;1.92;3.06
1173;2605;444;Sonceboz-Sombeval;2;241;205;3;1;2;2;14;6;0;0;8;7;0;0;0;3;18;6;12;[];47.1967887;7.1705782;579687.620278087;227350.358938002;50.0707596253902;1.92;3.06
1175;2606;444;Sonceboz-Sombeval;2;241;205;3;1;2;2;14;6;0;0;8;7;0;0;0;3;18;6;12;[];47.1967887;7.1705782;579687.620278087;227350.358938002;50.0707596253902;1.92;3.06
1192;2710;713;Tavannes;2;241;205;3;1;2;2;14;6;0;0;8;6;0;0;0;3;18;6;12;[];47.220131;7.1986691;581824.238347113;229938.559609731;50.856993736952;1.92;3.06
1208;2720;713;Tavannes;2;241;205;3;1;2;2;14;6;0;0;8;6;0;0;0;3;18;6;12;[];47.220131;7.1986691;581824.238347113;229938.559609731;50.856993736952;1.92;3.06
1231;2744;681;Belprahon;2;241;205;3;1;2;2;14;6;0;0;8;8;0;0;0;2;15;7;12;[];47.2828128;7.4059657;597528.608585248;236880.103095334;38.4869927159209;1.93;3.06
1463;3127;874;Lohnstorf;2;246;219;1;0;2;1;18;7;0;0;6;8;5;0;0;3;21;9;3;[];46.8070709;7.5097537;605428.525970187;183992.705959095;51.0072840790843;1.93;3.06
1966;3800;587;Matten bei Interlaken;2;250;216;4;1;2;1;23;7;581;9;7;6;2;5;0;2;13;2;10;[];46.6755076;7.86581248998043;632685.695175493;169453.6733004;51.4640998959417;1.93;3.06
582;1595;661;Clavaleyres;2;246;219;0;0;2;1;42;4;0;0;6;8;0;0;0;3;21;9;11;[];46.8995207;7.090773;573493.48913021;194326.7771255;42.789802289282;1.94;3.06
1234;2747;687;Corcelles (BE);2;241;205;3;1;2;2;14;6;0;0;8;8;0;0;0;3;15;7;12;[];47.29259045;7.47305352224488;602603.715325288;237967.218910618;36.9323621227888;1.94;3.06
1233;2746;691;Crémines;2;241;205;3;1;2;2;14;6;0;0;8;8;0;0;0;3;18;6;12;[];47.2833117;7.4414188;600210.831759213;236935.03798551;46.044745057232;1.94;3.06
1235;2747;691;Crémines;2;241;205;3;1;2;2;14;6;0;0;8;8;0;0;0;3;18;6;12;[];47.2833117;7.4414188;600210.831759213;236935.03798551;46.044745057232;1.94;3.06
1060;2333;435;La Ferrière;2;241;2403;3;1;2;2;103;5;0;0;8;8;4;4;0;3;19;8;7;[];47.1425078;6.8930483;558615.620154781;221424.992059956;49.9001040582726;1.94;3.06
1779;3535;902;Langnau im Emmental;2;245;207;4;1;2;1;17;7;0;0;6;5;0;0;0;2;3;1;14;["Sch\\u00fcpbach"];46.95464615;7.80445121865855;627845.989653421;200460.764109983;33.7180020811655;1.94;3.06
1275;2852;6710;Courtételle;26;2601;2601;3;1;2;2;106;6;0;0;8;6;4;5;0;3;16;7;9;[];47.3418687;7.3162671;590752.694315143;243452.569154082;49.4462982273201;1.65;2.85
1225;2738;690;Court;2;241;205;3;1;2;2;14;6;0;0;8;7;0;0;0;3;18;6;12;[];47.2398992;7.337079;592310.826379651;232113.447190079;46.6024973985432;1.94;3.06
1222;2735;690;Court;2;241;205;3;1;2;2;14;6;0;0;8;7;0;0;0;3;18;6;12;[];47.2398992;7.337079;592310.826379651;232113.447190079;46.6024973985432;1.94;3.06
1798;3552;902;Langnau im Emmental;2;245;207;4;1;2;1;17;7;0;0;6;5;0;0;0;2;3;1;14;[];46.95464615;7.80445121865855;627845.989653421;200460.764109983;33.7180020811655;1.94;3.06
1789;3543;902;Langnau im Emmental;2;245;207;4;1;2;1;17;7;0;0;6;5;0;0;0;2;3;1;14;[];46.95464615;7.80445121865855;627845.989653421;200460.764109983;33.7180020811655;1.94;3.06
1800;3553;902;Langnau im Emmental;2;245;207;4;1;2;1;17;7;0;0;6;5;0;0;0;2;3;1;14;[];46.95464615;7.80445121865855;627845.989653421;200460.764109983;33.7180020811655;1.94;3.06
1801;3555;902;Langnau im Emmental;2;245;207;4;1;2;1;17;7;0;0;6;5;0;0;0;2;3;1;14;[];46.95464615;7.80445121865855;627845.989653421;200460.764109983;33.7180020811655;1.94;3.06
1793;3550;902;Langnau im Emmental;2;245;207;4;1;2;1;17;7;0;0;6;5;0;0;0;2;3;1;14;[];46.95464615;7.80445121865855;627845.989653421;200460.764109983;33.7180020811655;1.94;3.06
1795;3551;902;Langnau im Emmental;2;245;207;4;1;2;1;17;7;0;0;6;5;0;0;0;2;3;1;14;["Oberfrittenbach"];46.95464615;7.80445121865855;627845.989653421;200460.764109983;33.7180020811655;1.94;3.06
1951;3775;792;Lenk;2;248;214;4;1;2;1;21;7;0;0;7;6;0;0;0;3;6;5;13;[];46.4558879;7.4416976;600235.148390938;144950.476977293;37.3295099061522;1.94;3.06
1949;3773;792;Lenk;2;248;214;4;1;2;1;21;7;0;0;7;6;0;0;0;3;6;5;13;["Matten (St. Stephan)"];46.4558879;7.4416976;600235.148390938;144950.476977293;37.3295099061522;1.94;3.06
1999;3857;785;Meiringen;2;250;216;4;1;2;1;23;7;0;0;7;6;0;0;0;3;7;5;10;[];46.7285518;8.1870934;657211.902047537;175534.138798422;41.5454545454545;1.94;3.06
2001;3860;785;Meiringen;2;250;216;4;1;2;1;23;7;0;0;7;6;0;0;0;3;7;5;10;[];46.7285518;8.1870934;657211.902047537;175534.138798422;41.5454545454545;1.94;3.06
1998;3856;785;Meiringen;2;250;216;4;1;2;1;23;7;0;0;7;6;0;0;0;3;7;5;10;[];46.7285518;8.1870934;657211.902047537;175534.138798422;41.5454545454545;1.94;3.06
1226;2740;700;Moutier;2;241;205;3;1;2;2;14;6;0;0;8;5;0;0;0;2;3;1;12;[];47.2796142;7.3704192;594838.994879482;236526.202199406;41.1964285714286;1.94;3.06
1660;3414;418;Oberburg;2;245;207;1;0;2;1;16;7;404;9;6;6;6;0;0;3;13;2;9;[];47.0389996;7.6256482;614213.25829494;209790.519003157;54.0997854077253;1.94;3.06
1679;3421;418;Oberburg;2;245;207;1;0;2;1;16;7;404;9;6;6;6;0;0;3;13;2;9;[];47.0389996;7.6256482;614213.25829494;209790.519003157;54.0997854077253;1.94;3.06
1241;2762;704;Roches (BE);2;241;205;3;1;2;2;14;6;0;0;8;8;0;0;0;3;22;9;12;[];47.3019267;7.3820526;595721.030635909;239006.196670512;47.1383975026015;1.94;3.06
